"job_url","job_title","company_name","location","salary","deadline","description","requirements","category","keyword"
"https://www.vietnamworks.com/expert-senior-business-and-data-analyst-2029903-jv","Expert/ Senior Business And Data Analyst","Ngân Hàng TMCP Quốc Dân ( NCB )","Hà Nội","Thương lượng","Expert/ Senior Business And Data Analyst Thương lượng Hết hạn trong 27 ngày Hà Nội Nộp đơn","2.1 Data Analysis, Requirements Management & Reporting
Phân tích Dữ liệu & Báo cáo
• Gather, analyze and evaluate data requirements from stakeholders across system and departments.
◦ Thu thập, phân tích và đánh giá các yêu cầu về dữ liệu từ các hệ thống CNTT và các bên liên quan.
• Perform data extraction, transformation, and analysis from T24, Card Management System, and related banking databases using SQL
◦ Trích xuất, chuyển đổi và phân tích dữ liệu từ T24, Core Card và các CSDL ngân hàng liên quan bằng SQL
• Coordinate with API development teams on integration requirements between Data Platform and digital channels
◦ Phối hợp với đội phát triển API về yêu cầu tích hợp giữa Data Platform và các kênh số (Mobile Banking, Digital Branch, RLOS, CRM, etc.)
• Design and build data models to support business decision-making
◦ Thiết kế và xây dựng và mô hình hóa dữ liệu hỗ trợ ra quyết định
• Conduct data quality assessments, identify anomalies, and recommend corrective actions
◦ Đánh giá chất lượng dữ liệu, phát hiện bất thường và đề xuất biện pháp khắc phục
• Create ad-hoc analytical reports for management, regulatory submissions, and audit requests
◦ Tạo báo cáo phân tích theo yêu cầu cho Ban lãnh đạo, cơ quan quản lý và kiểm toán
2.2 Banking Systems & Domain Expertise
Chuyên môn Hệ thống & Lĩnh vực Ngân hàng
• Serve as subject matter expert on T24 core banking modules (Loans – LD/AA, Deposits – AA, Limits, Collateral, Payments – FT, FX, TT, MD) or Card Management System
◦ Là chuyên gia về các module T24 (Cho vay – LD/AA, Tiền gửi – AA, Hạn mức, Tài sản bảo đảm, Thanh toán – FT, FX, TT, MD) và hệ thống quản lý Thẻ
• Support data migration planning, and system upgrade impact assessments
◦ Hỗ trợ lập kế hoạch migration dữ liệu và đánh giá tác động nâng cấp hệ thống
• Map end-to-end banking processes and identify optimization opportunities through data-driven insights
◦ Mô hình hóa quy trình ngân hàng đầu-cuối và xác định cơ hội tối ưu dựa trên dữ liệu
2.3 Cross-functional Coordination
Phối hợp Liên chức năng
• Act as liaison between DTO and IT Department, between Data Platform and DTO projects team
◦ Làm cầu nối giữa Khối Dữ liệu và Chuyển Đổi Số và Khối CNTT, giữa Data Platform và các đội dự án của Dữ liệu và Chuyển Đổi Số
• Facilitate communication between onshore teams and offshore vendors during project delivery
◦ Điều phối giao tiếp giữa đội nội bộ và nhà cung cấp trong quá trình triển khai dự án
• Present analytical findings and recommendations to senior management and project steering committees
◦ Trình bày kết quả phân tích và kiến nghị cho Ban lãnh đạo và Ban chỉ đạo dự án
2.4 Testing & Quality Assurance
Kiểm thử & Đảm bảo Chất lượng
• Coordinate User Acceptance Testing (UAT) with stakeholders
◦ Điều phối kiểm thử nghiệm thu người dùng (UAT) với các bộ phận liên quan
• Validate data accuracy against documented requirements
◦ Xác nhận tính chính xác của dữ liệu so với yêu cầu đã tài liệu hóa
• Track, document, and follow up on defects through resolution
◦ Theo dõi, ghi nhận và đôn đốc xử lý lỗi đến khi hoàn tất","3.1 Education /
Trình độ học vấn
• Bachelor’s degree or higher in Computer Science, Information Technology, Banking/Finance, or related field.
◦ Cử nhân trở lên ngành Khoa học Máy tính, CNTT, Ngân hàng/Tài chính hoặc chuyên ngành liên quan.
3.2 Experience /
Kinh nghiệm
• Minimum 7 years as a Business Analyst or Data Analyst, with at least 3 years in banking/financial services
◦ Tối thiểu 7 năm kinh nghiệm BA hoặc Data Analyst, trong đó ít nhất 3 năm trong lĩnh vực ngân hàng/tài chính
• Proven experience working with T24 core banking system (module knowledge: LD, AA, FT, Limits, Collateral, FX, TT, MD) or experience with TranzAxis/ other Card Management Systems
◦ Kinh nghiệm làm việc với hệ thống T24 (các module: LD, AA, FT, Limits, Collateral, FX, TT, MD) hoặc kinh nghiệm với TranzAxis/ Hệ thống quản lý thẻ khác.
• Experience with data analysis and reporting in banking environments
◦ Kinh nghiệm phân tích dữ liệu và báo cáo trong môi trường ngân hàng
3.3 Technical Skills /
Kỹ năng kỹ thuật
• T24 Knowledge: Strong understanding of T24 modules (LD, AA, FT, AC, Limits, Collateral, FX, TT, MD), data model, T24 enquiries, COB processes, and T24 Transact architecture
◦ Hiểu sâu các module T24, mô hình dữ liệu, T24 enquiries, quy trình COB và kiến trúc T24 Transact
• Card Management System: Working knowledge of CMS workflows – card lifecycle, transaction processing, billing, settlement
◦ Kiến thức về quy trình Hệ thống quản lý Thẻ: vòng đời thẻ, xử lý giao dịch, tính phí, đối soát
• SQL & Data: Proficient in SQL for data extraction and analysis from Oracle/SQL Server databases; experience with T24 data structures
◦ Thành thạo SQL trích xuất và phân tích dữ liệu từ Oracle/SQL Server; quen thuộc cấu trúc dữ liệu T24
• API Awareness: Understanding of RESTful API concepts and ability to define API requirements for system integrations
◦ Hiểu khái niệm RESTful API và khả năng định nghĩa yêu cầu API cho tích hợp hệ thống
• Python or R: Knowledge of Python or R for statistical analysis and data processing
◦ Hiểu biết về Python hoặc R cho phân tích thống kê và xử lý dữ liệu
• Reporting Tools: Experience with BI/reporting tools (Power BI, Tableau, Excel advanced features, or similar)
◦ Kinh nghiệm sử dụng các công cụ BI/báo cáo là điểm cộng (Power BI, Tableau, Excel advanced features, hoặc tương đương)
Quyền lợi và chế độ
Laptop
Chế độ bảo hiểm
Du Lịch
Phụ cấp
Đồng phục
Chế độ thưởng
Chăm sóc sức khỏe
Đào tạo
Tăng lương
Nghỉ phép năm","BACKEND","Data Engineer"
"https://www.vietnamworks.com/power-bi-report-developer-2017917-jv","Power BI Report Developer","Damen Song Cam Shipyard (Dscs)","Hải Phòng","Thương lượng","Power BI Report Developer Thương lượng Hết hạn trong 5 ngày Hải Phòng Nộp đơn","JOB OBJECTIVE
Data engineer is responsible for finding trends in data sets and developing algorithms to help make raw data more useful to the enterprise. This IT role requires a significant set of technical skills, including a knowledge of SQL database design and analytic programming languages. Data engineer also need communication skills to work across departments to understand what business leaders want to gain from the company’s large datasets.
EXPECTED RESULTS / FUNCTIONAL ACTIVITIES
Business needs and objectives evaluation:
• Communication with Business analysts or Business users for collecting requirements.
• Assists in the collection and consolidation of required information and data
Data preparation:
• Analyze and organize raw data.
• Combine raw information from different sources.
• Explore ways to enhance data quality and reliability
Reporting using provided analytical tools:
• Conduct data analysis and report on results with business analysts or business users
• Testing the data model and performance of the report to ensure that they are fit for use.","• Relevant education on Bachelor level on Information Technology (IT).
• At least 2 year of direct experience in a developer role or working with database modeling.
• Experience on working with Power BI is an advantage.
• Excellent oral and written communication skills in English.
• Basic Knowledge of implementation and configuration of enterprise systems such as CRM, or ERP.
• Willing to work/learn with other topics which company requires to do.
• Proficient with Microsoft O365 product suite.","DATA","Data Engineer"
"https://www.vietnamworks.com/data-analytics-manager-2022075-jv","Data Analytics Manager","Công Ty Cổ Phần Chuỗi Thực Phẩm TH","Hà Nội","N/A","Data Analytics Manager 50tr-60tr ₫/tháng Hết hạn trong 12 ngày Hà Nội Nộp đơn","Quản lý bộ phận Quản trị và Phân tích dữ liệu, phát triển và vận hành dịch vụ Phân tích dữ liệu, phục vụ nhu cầu ra quyết định của Ban lãnh đạo Tập đoàn và các đơn vị thành viên:
- Xây dựng chiến lược dữ liệu (Data Strategy) đồng bộ với chiến lược kinh doanh cho toàn Tập đoàn.
- Phát triển & vận hành hạ tầng dữ liệu, chính sách quản trị và nền tảng phân tích hiện đại.
- Xây dựng hệ thống Dashboard & báo cáo phân tích trên Microsoft Power BI.
- Cung cấp business insights cho các stake holder.
- Thúc đẩy văn hóa dữ liệu & ứng dụng AI, Data.","- Tốt nghiệp Đại học trở lên Chuyên ngành Công nghệ thông tin/Khoa học máy tính/Toán ứng - dụng, thống kê/Tài chính
- Từ 5 năm Kinh nghiệm về Data warehouse, BI và phân tích dữ liệu
- Từ 2 năm quản lý độ ngũ DA
Năng lực chuyên môn:
- Hiểu biết về các quy trình nghiệp vụ công ty
- Hiểu biết về các ngôn ngữ lập trình (Python, R, SQL, PowerBI...)
- Thành thạo MS Fabric/Synap, MS PowerBI hoặc các công cụ phân tích
- Hiểu biết về ETL/ELT, Data pipeline
- Năng lực tối ưu hóa các dữ liệu và tự động hóa báo cáo
- Năng lực xử lý dữ liệu để thực hiện phân tích hiệu quả
- Năng lực thực hiện dự án phân tích dữ liệu lớn
Năng lực lãnh đạo:
- Năng lực quản lý nhóm hiệu quả
- Năng lực ủy quyền và ra quyết định
- Năng lực quản trị hiệu xuất
- Năng lực phát triển đội nhóm","DATA","Data Engineer"
"https://www.vietnamworks.com/developing-and-sourcing-dands-01-vietnames-person-2022323-jv","Developing And Sourcing (D&S) - 01 Vietnames Person","Mizuno Viet Nam Company Limited","Hồ Chí Minh","Thương lượng","Developing And Sourcing (D&S) - 01 Vietnames Person Thương lượng Hết hạn trong 13 ngày Hồ Chí Minh Nộp đơn","Shoes checking
1. Check and inspect samples during every stage of the sampling, to work out with Japan Mizuno Club Develop team, Mizuno Technique Sourcing team to confirm the develop product procedure.
2. After MHK-MHG new product transfer meeting, factory start pilot testing production. The pilot testing production has 4 stages, inspection and confirmation during every stage
• Develop stage 1 (purpose): Mechanical and functional confirmation (to analysis whether theoretical working is ok for the new product) progress management, check and inspection during every stage of the procedure.
• Pilot testing stage 2 (purpose): Confirmation of strength durability, progress management, check and inspection during every stage of the procedure.
• Pilot testing stage 3 (purpose): Confirmation of spec (no more change of the mode), progress management, check and inspection during every stage of the procedure.
• Pilot testing stage 4 (purpose): Confirmation of the production and production start, progress management, check and inspection during every stage of the procedure.","1. Education:
University/College.
2. Experience:
More than 2 years sport shoes Developing and Sourcing.
3. Computer knowledge:
Basic computer application (Word, Excel, etc).
4. Language
: English. Knowing Chinese is preferable.
5. Remark:
Good appearance, good health, hard work, patient, responsible, work experience with footwear or related products.
6. Position:
01 Vietnamese person.","OTHER_IT","Data Engineer"
"https://www.vietnamworks.com/data-engineer-2025691-jv","Data Engineer","FPT Software","Hồ Chí Minh","Thương lượng","Data Engineer Thương lượng Hết hạn trong 19 ngày Hồ Chí Minh Nộp đơn","ABOUT FPT SOFTWARE
FPT Software, a subsidiary of FPT Group, is a leading global IT services provider headquartered in Vietnam. With over 33,000 employees across 90 offices in 30 countries, we deliver innovative and scalable technology solutions to more than 1,100 clients worldwide, including 96 Fortune 500 companies. Through our global career platform, we offer a variety of career opportunities in software engineering, AI, cloud computing, digital transformation across Asia, Europe, and the Americas. We believe diversity drives innovation and are committed to cultivating an inclusive, high-performance environment where individuals from all backgrounds can excel and build meaningful careers.
Join us and accelerate your career with a global team redefining the future of technology.
RESPONSIBILITIES
Databricks Platform Engineering
• Design, implement, and optimize scalable data pipelines on Databricks to process and analyze high-volume retail data.
• Utilize Delta Lake, Apache Spark, SQL, and Databricks’ features to ensure efficient data transformation, processing, and storage.
• Create and manage workflows that integrate various retail data sources into a unified data architecture.
Retailing Domain Expertise Application
• Apply deep knowledge of the retail industry to develop solutions that optimize key business processes like demand forecasting, demand allocation, pricing optimization, inventory management, and customer behavior analysis.
• Leverage historical sales data, customer interaction data, and product catalog data to develop actionable insights for retail operations.
• Collaborate with stakeholders to ensure data pipelines are aligned with retail business goals and help drive data-driven decision-making.
Data Integration & Processing
• Integrate and harmonize data from diverse sources such as transactional systems, inventory management tools, customer behavior platforms, and third-party retail data APIs.
• Ensure seamless data flow and timely delivery of information for business intelligence (BI) tools and machine learning models.
• Data Modeling for retailing : Data warehouse
Data Quality & Governance
• Define and enforce data quality standards specific to retail data, ensuring data accuracy and integrity in product data, sales trends, and customer metrics.
• Implement data governance practices, ensuring compliance with industry regulations and secure handling of sensitive retail data.
• Apply data lineage and tracking to maintain transparency and traceability of data across retail data pipelines.
Collaboration & Continuous Improvement
• Work closely with retail analysts, data scientists, and business teams to understand retail-specific challenges and propose effective data solutions.
• Continually evaluate and optimize data processing pipelines, ensuring alignment with evolving retail needs and technology advancements.
• Document and share best practices in data engineering, specifically in the context of retail analytics
Retailing Domain Expertise Application
• Apply deep knowledge of the retail industry to develop solutions that optimize key business processes like demand forecasting, demand allocation, pricing optimization, inventory management, and customer behavior analysis.
• Leverage historical sales data, customer interaction data, and product catalog data to develop actionable insights for retail operations.
• Collaborate with stakeholders to ensure data pipelines are aligned with retail business goals and help drive data-driven decision-making.
Data Integration & Processing
• Integrate and harmonize data from diverse sources such as transactional systems, inventory management tools, customer behavior platforms, and third-party retail data APIs.
• Ensure seamless data flow and timely delivery of information for business intelligence (BI) tools and machine learning models.
• Data Modeling for retailing: Data warehouse
Data Quality & Governance
• Define and enforce data quality standards specific to retail data, ensuring data accuracy and integrity in product data, sales trends, and customer metrics.
• Implement data governance practices, ensuring compliance with industry regulations and secure handling of sensitive retail data.
• Apply data lineage and tracking to maintain transparency and traceability of data across retail data pipelines.
Collaboration & Continuous Improvement
• Work closely with retail analysts, data scientists, and business teams to understand retail-specific challenges and propose effective data solutions.
• Continually evaluate and optimize data processing pipelines, ensuring alignment with evolving retail needs and technology advancements.
• Document and share best practices in data engineering, specifically in the context of retail analytics.","• Education: Bachelor's degree in computer science, Engineering, Data Science, or a related field. A master’s degree or relevant certifications are a plus.
Experience
• Minimum of 3-5 years of experience in data engineering, with a focus on the retail domain (e.g., working with retail data such as sales transactions, customer data, inventory systems).
• Proven experience with Databricks and its ecosystem (Delta Lake, Apache Spark, Databricks notebooks) for building scalable data pipelines.
• Strong experience with cloud platforms (AWS, Azure, or GCP) and their associated data tools for processing and storing retail data.
• Hands-on experience with SQL, Python, and Scala for building and optimizing data pipelines.
• Knowledge of retail business concepts such as demand forecasting, customer segmentation, pricing optimization, inventory management, and omni-channel analytics.
Technical Skills
• Expertise in building and optimizing ETL workflows using Databricks and Spark for big data processing.
• Solid understanding of data storage technologies such as S3, Azure Data Lake Storage (ADLS), or Google Cloud Storage for large-scale retail data.
• Knowledge of data warehousing tools and technologies like Snowflake, BigQuery, or Redshift is a plus.
• Familiarity with retail-specific analytical models, such as sales trend analysis, predictive inventory models, and price elasticity models.
Soft Skills
• Strong communication skills, with the ability to explain complex data concepts to retail business stakeholders.
• Excellent problem-solving and troubleshooting skills, particularly in the context of retail data complexities.
• Ability to work independently, prioritize tasks, and meet deadlines in a fast-paced retail environment.
Preferred Qualifications
• Experience integrating machine learning models into retail data pipelines for predictive analysis.
• Familiarity with CI/CD practices for data pipeline deployment, including version control using tools like Git.
• Previous exposure to business intelligence (BI) tools such as Tableau, Power BI, or Looker, and how they relate to retail-specific analytics.
WHAT COMPANY OFFERS
• FPT Care insurance plan tailored for FPT employees.
• Attractive annual summer vacation allowance.
• Sponsored training courses for personal growth and up to 100% coverage for certification costs.
• Global and inclusive workplace with monthly cross-cultural events.
• International exposure and career growth across global locations.
• Work-life balance benefits with a flexible leave policy and annual health check-ups to support employee well-being.","BACKEND","Data Engineer"
"https://www.vietnamworks.com/fpga-engineer-sdr-and-wireless-systems-2029055-jv","FPGA Engineer SDR & Wireless Systems","CÔNG TY CỔ PHẦN VINSPACE","Hà Nội","Thương lượng","FPGA Engineer SDR & Wireless Systems Thương lượng Hết hạn trong 26 ngày Hà Nội Nộp đơn","Key Responsibilities
• Design and implement FPGA architectures for high-speed digital signal processing.
• Implement high-throughput streaming pipelines.
• Develop FPGA firmware for software-defined radio systems.
• Interface FPGA with RF transceivers, ADCs, and DACs.
• Implement real-time processing for communication and signal analysis.
• Implement DSP algorithms such as FFT/IFFT, DDC/DUC, filtering and channelization, modulation/demodulation, synchronization, and detection…
• Develop FPGA SoC systems integrating RTL logic and embedded software (C/C++) for real-time signal processing and system control.
• Optimize algorithms for real-time FPGA implementation.
• Verify FPGA designs using simulation tools.
• Optimize designs for latency, throughput, and FPGA resource usage.
• Support hardware debugging and system validation.","Required Qualifications
• Bachelor’s or Master’s degree in Electrical Engineering, Telecommunications, or related fields
• Experience with FPGA development (Verilog / VHDL / SystemVerilog / HLS) and embedded software in C/C++
• Experience with digital signal processing.","EMBEDDED","Data Engineer"
"https://www.vietnamworks.com/chuyen-vien-cao-cap-kien-truc-giai-phap-du-lieu-data-architect-khoi-du-lieu-ho26-79-2022704-jv","Chuyên viên Cao cấp Kiến trúc Giải pháp Dữ liệu - Data Architect - Khối Dữ liệu (HO26.79)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","Hà Nội","Thương lượng","Chuyên viên Cao cấp Kiến trúc Giải pháp Dữ liệu - Data Architect - Khối Dữ liệu (HO26.79) Thương lượng Hết hạn trong 13 ngày Hà Nội Nộp đơn","- Xây dựng và đóng góp ý kiến về quy trình, quy định liên quan đến kiến trúc và mô hình dữ liệu.
- Đảm bảo các kiến trúc dữ liệu tuân thủ các tiêu chuẩn và kiến trúc phê duyệt của ngân hàng.
- Nghiên cứu, đề xuất, quy hoạch và tư vấn các giải pháp dữ liệu nhằm đáp ứng yêu cầu phân tích dữ liệu và báo cáo.
- Tiếp nhận, đánh giá, quy hoạch và tư vấn giải pháp cho các sản phẩm, dịch vụ dữ liệu từ các đơn vị nghiệp vụ.
- Xây dựng sản phẩm/dịch vụ dữ liệu, đảm bảo đáp ứng đúng tiến độ và tiêu chuẩn chất lượng đã cam kết.","- Tốt nghiệp Đại học trở lên chuyên ngành Công nghệ Thông tin, Khoa học Máy tính, Toán tin, Hệ thống Thông tin hoặc các ngành liên quan.
- Tối thiểu từ 5-7 năm kinh nghiệm trong lĩnh vực Data Architecture, Data Engineering hoặc các vị trí liên quan, thiết kế và triển khai kiến trúc dữ liệu, đặc biệt là trong các dự án chuyển đổi số hoặc nền tảng số của ngân hàng
- Kinh nghiệm làm việc trên các Database Oracle, Postgres, MongoDB, Redis
-Kinh nghiệm làm việc trên các Storage S3,HDFS
-Có kinh nghiệm sử dụng công nghệ, công nghệ odi, datastage, spark, flink
-Có kinh nghiệm làm việc trên các nền tảng Cloud
-Có hiểu biết về các hệ thống ngân hàng
QUYỀN LỢI:
- Bảo hiểm sức khỏe cá nhân và người thân
- Du lịch
- Fitness Center (Yoga, GYM,...)
- Hỗ trợ kinh phí tập luyện thể thao, đi lại, kinh phí trông trẻ/mẫu giáo, điện thoại
- Khám sức khỏe định kỳ
- Lương tháng thứ 13
- Ngảy nghỉ sinh nhật
- Thưởng các dịp lễ (Tết, Quốc Khánh, 30/4 - 1/5, Sinh nhật Ngân hàng,...)
- Thưởng thành tích, Thưởng hiệu suất
- Vay ưu đãi
MB Bank yêu cầu ứng viên ứng tuyển cần cung cấp chi tiết các thông tin sau:
- Thông tin cá nhân: Họ và tên, Ngày tháng năm sinh, Giới tính
- Số điện thoại và Email liên hệ
- Trình độ học vấn, Trường đã tốt nghiệp
- Kinh nghiệm làm việc
- Từ 3 - 5 kỹ năng nổi bật
- Nguồn Tuyển dụng
Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển?
- Hồ sơ của Bạn sẽ được đánh giá nhanh chóng.
- Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, MB Bank sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất.
- Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn.
Cập nhật ngay thông tin mới nhất về các Chương trình do MB tổ chức tại FanPage:
- Ai yêu Miền Bắc hơn MBers
- Ai yêu Miền Trung hơn MBers
- Ai yêu Miền Nam hơn MBers","OTHER_IT","Data Engineer"
"https://www.vietnamworks.com/junior-data-and-system-analyst-2029035-jv","Junior Data & System Analyst","Audience Serv","Hà Nội","N/A","Junior Data & System Analyst 8tr-10tr ₫/tháng Hết hạn trong 26 ngày Hà Nội Nộp đơn","As a Data & System Analyst, you'll work closely with both our tech and campaign teams to turn data into meaningful insights and streamlined operations:
- Manage manual data import/export tasks across internal & external systems
- Analyze data quality, detect patterns & trends using statistical tools
- Support campaign managers in segmenting audiences for email campaigns
- Build dashboards and reports for business insights and performance tracking
- Automate data workflows with Python
- Take part in brainstorming and solution design with other teams on data-related topics
- Dive into user behavior data to optimize campaign performance
- Make sense of numbers to help improve business outcomes over time","We’re looking for a data-driven thinker who enjoys solving problems and working with teams:
• Comfortable communicating in English (spoken and written)
• Experience with MySQL, Python, and Google Big Query
• Bonus if you’ve used Google Data Studio
• Strong analytical skills and attention to detail
• Curious mindset with a love for turning data into stories
• Team player with a service-oriented attitude","BACKEND","Data Engineer"
"https://www.vietnamworks.com/tuyen-dung-nhan-vien-van-hanh-amazon-binh-tan-hcm-2025165-jv","Tuyển Dụng Nhân Viên Vận Hành Amazon (Bình Tân – HCM )","CÔNG TY TNHH TMĐT BKK","Hồ Chí Minh","N/A","Tuyển Dụng Nhân Viên Vận Hành Amazon (Bình Tân – HCM ) 10tr-25tr ₫/tháng Hết hạn trong 18 ngày Hồ Chí Minh Nộp đơn","Mô tả công việc
Nghiên cứu thị trường US/EU, tìm kiếm ý tưởng sản phẩm tiềm năng trên Amazon.
Phối hợp với Designer hoặc chỉnh sửa thiết kế cơ bản bằng Photoshop để hoàn thiện sản phẩm.
Đăng tải và tối ưu listing (Title, Bullet Points, Keyword, hình ảnh…).
Theo dõi đơn hàng và xử lý các vấn đề phát sinh với nền tảng/khách hàng.
Báo cáo hiệu quả kinh doanh theo ngày/tuần, tối ưu theo KPI.
Yêu cầu
Có tối thiểu 1 năm kinh nghiệm vận hành Amazon. Ứng viên có kinh nghiệm trên các nền tảng thương mại điện tử khác cũng được chấp nhận như Shopee, Lazada, TikTok Shop,…
Có khả năng phân tích dữ liệu cơ bản, sử dụng Excel thành thạo để xử lý và phân tích dữ liệu.
Có hiểu biết về các công cụ AI, biết cách sử dụng cơ bản để hỗ trợ công việc.
Biết sử dụng Photoshop cơ bản.
Ưu tiên ứng viên có kinh nghiệm TMĐT / Amazon / POD.
Tiếng Anh đọc – hiểu tốt, có thể làm việc với nền tảng quốc tế.
Có tư duy bán hàng, nhạy trend, chịu được áp lực doanh số.
Có tinh thần tích cực học hỏi, chủ động trong công việc, trách nhiệm và đảm bảo deadline.
Quyền lợi
Thu nhập:
Lương cứng 10 – 15 triệu đồng(tùy năng lực)
Thưởng hiệu quả lên tới 25 triệu đồng
Phúc lợi:
Thưởng KPI, lễ Tết, lương tháng 13
Tham gia BHXH, BHYT, BHTN đầy đủ
Được đào tạo bài bản về POD & quy trình vận hành Amazon
Cơ hội thăng tiến lên Senior Seller / Team Lead
Thời gian làm việc:
Thứ 2 - thứ 6
Địa điểm:
Bình Tân – TP.HCM","• Manage and monitor performance of the Amazon seller account (USA).
Include:
• Ensure compliance with all Amazon policies and resolve any account health or policy violation issues.
• Handle customer service issues related to Amazon orders (returns, reviews, messages).
Sales & Performance Management
• Monitor key KPIs (conversion rate, sales, ranking, ad spend, return rate,etc).
• Plan and execute Amazon PPC campaigns to optimize visibility and ROI.
• Track and report weekly/monthly performance; provide insights and action plans.
Amazon Advertising Management
• Conduct keyword research and competitor analysis for each product.
• Set up, manage, and optimize Amazon PPC campaigns (Sponsored Products, Sponsored Brands).
• Monitor daily/weekly performance; improve ROAS, CTR, CVR, and TACOS.
• Adjust bids, allocate budgets, harvest search terms, and restructure campaigns.
• Collaborate with teams to optimize listings (title, bullet points, images, A+ Content).
• Analyze ad spend efficiency and campaign performance by product group.
• Prepare weekly/monthly reports with insights and action plans.
• Propose keyword strategy, budget allocation, and campaign improvements.
• Stay updated on Amazon advertising trends and algorithm changes.
Job Requirement:
• Bachelor’s degree in Business, Marketing, or related fields.
• At least 3 years of hands-on experience managing Amazon Seller Central accounts (US market).
• Strong skills in SEO, keyword research, PPC, and data analytics.
• Proven ability to evaluate and select products based on data (sales volume, margin, competitiveness).
• Proficient in tools such as Helium 10, Jungle Scout, or similar.
• Excellent communication in English (written and verbal).
• Detail-oriented, proactive, and results-driven.
• Understanding of US consumer behavior and trending categories.
• Past success in launching products on Amazon.com
• Language: English (minimum TOEIC 550 or equivalent), OR Chinese(Good on listen)
Soft Skills:
- Proficient in Microsoft Office (Excel is an advantage).
- Strong logical thinking and problem solving Skills.
- Should be result-oriented, willing to learn, and a fast learner.","DATA","Data Engineer"
"https://www.vietnamworks.com/phat-trien-ai-topk-kinh-nghiem-3-nam-2021268-jv","Phát Triển AI - Topk (Kinh Nghiệm 3 Năm)","CÔNG TY TRÁCH NHIỆM HỮU HẠN TOP ENGINEERING VINA","Hà Nội","Thương lượng","Phát Triển AI - Topk (Kinh Nghiệm 3 Năm) Thương lượng Hết hạn trong 11 ngày Vĩnh Phúc, Hà Nội Nộp đơn","- Phát triển AI Vision
- Phát triển thuật toán AI Vision cho hình ảnh công nghiệp
- Triển khai mô hình Detection / Segmentation vào thiết bị","Yêu cầu bắt buộc
- Thành thạo Python, TensorFlow/PyTorch
- Hiểu biết camera, ánh sáng công nghiệp
Ưu tiên
- Có kinh nghiệm triển khai mô hình AI vào thiết bị/hệ thống thực tế
- Kinh nghiệm sử dụng OpenCV, Halcon
- Tối ưu mô hình & suy luận thời gian thực
- Kinh nghiệm MLOps, ONNX, TensorRT, Edge AI
- Có kinh nghiệm triển khai mô hình AI vào thiết bị/hệ thống thực tế
- Kinh nghiệm: Từ 3 năm trở lên
- Trình độ học vấn: Tốt nghiệp đại học
- Chuyên ngành: Điện, Điện tử, Cơ khí, Khoa học máy tính hoặc các ngành liên quan
- Ngôn ngữ: Tiếng Hàn (có khả năng giao tiếp công việc tốt)
Trong CV ứng viên ghi rõ các thông tin:
- Tuổi / Năm sinh
- Nơi ở hiện tại / Địa chỉ cư trú hiện nay
- Kinh nghiệm sống (hoặc làm việc) tại nước ngoài
- Tình trạng Visa và kinh nghiệm xin cấp Visa
(Ý hỏi: Ứng viên hiện có Visa nước nào không và đã từng tự làm thủ tục xin Visa bao giờ chưa)
MỨC LƯƠNG:
- Trao đổi trong quá trình phỏng vấn","DATA","Data Engineer"
